35000 100000
8165 10418 890
4871 8602 2846
15135 23954 9563
16096 24511 2317
13232 19107 1379
6480 12505 7074
3749 28007 4490
19571 13958 8209
5795 28118 3982
25205 19360 1514
2510 19670 7574
33963 28688 1090
29114 19367 1289
13055 2043 8090
1064 24262 2577
26765 31642 2989
30103 8935 3809
27044 29453 6700
29093 18599 9770
23202 10116 3688
21819 10070 2862
1686 30284 5290
32063 31129 8549
5695 10387 6475
16061 15523 8444
27311 24543 2456
3803 30992 8427
25652 20932 6207
7645 11333 9460
10474 4088 3829
22848 4472 3943
14361 21815 6485
15282 13314 5475
25278 23431 5434
32223 12836 6483
8471 17446 6779
32797 11606 5250
14363 12937 7024
15940 31446 9217
20466 16934 3454
31199 7472 5895
32523 9377 4725
5379 16621 558
31010 1608 111
18561 1195 8755
30093 32943 875
8203 12219 9387
19533 21883 4322
34732 23378 3502
23379 34935 9448
17588 10925 7669
13921 4197 8439
23427 27609 1644
326 17422 4107
32519 352 8661
12087 600 587
4644 18502 2032
1656 31575 6874
6081 22724 9665
11352 27985 1270
17025 22342 2455
414 5066 6590
28616 1018 6864
26228 32661 6972
386 8107 5313
13984 24307 412
7529 26852 7996
3361 12490 624
13900 6165 1598
23497 19937 7697
1722 33653 9047
16634 13486 2590
16619 9628 1532
18109 1356 265
25814 14207 1712
16648 27507 7894
17317 2138 3237
10508 6559 66
9271 25113 4901
244 19224 5864
1368 6983 4131
29923 7714 7743
4556 33474 5162
4571 31882 5567
33368 27440 87
20904 8183 807
7912 10862 3294
34806 28663 9747
13893 28475 5101
29271 21408 3348
5852 32596 6819
286 10455 9901
29432 30923 3052
3124 24247 3120
7216 7731 4789
14298 7583 5099
34120 20350 6145
29689 7423 7177
24479 21273 2595
29880 27329 1102
4059 11562 9196
17623 20479 9987
9712 19028 364
17628 26681 2429
19677 7608 4132
29409 26176 6890
29016 9936 8103
4189 10498 3588
22768 2700 2165
24440 26162 7592
27667 18497 1607
32993 12684 3455
31347 9679 815
9195 14742 2308
30703 11221 3140
19269 28764 9206
27408 11711 3110
3672 32456 9508
124 29529 2359
29878 7431 5786
5171 3680 5092
33939 16286 4851
5582 16120 782
23305 10989 6020
12659 11954 6221
6139 4370 7033
15084 15658 5236
13627 22425 5372
3189 31284 4710
34514 1161 6731
9914 4083 5319
16813 28516 6351
20894 25258 5467
13367 27673 6447
5938 366 6415
8379 3074 9971
17306 17712 3713
25622 4083 1686
21230 13169 3328
14348 18160 4961
33054 8674 774
21426 19790 7472
33493 22206 7688
20265 11045 8808
1002 27384 3248
34874 27566 8178
11728 21366 1234
12688 3555 3441
23059 2356 8582
12872 1213 7032
29651 13114 4922
26325 32656 4763
33109 13310 5445
15430 20752 4137
31812 34023 6872
11405 16187 1961
19338 6515 9119
10015 19622 4046
7766 16103 6793
22249 31897 4563
1693 30212 8481
8720 34942 4427
26515 8520 3849
28034 34253 8914
13558 21776 6044
17174 25451 9079
1359 10663 701
17233 13884 6476
25854 10499 1356
27470 2703 9287
20760 1563 5446
30376 7403 406
14478 34724 1774
18526 28285 9647
21168 13789 8680
642 21040 7107
4063 20997 7324
34593 12227 3224
25357 22159 7741
22281 26547 1470
33766 29916 9888
8289 25092 4256
13378 26181 9687
328 2833 6358
408 28059 8106
31399 31108 7983
16564 534 5075
33229 32404 6497
15887 12110 1995
21838 32090 8991
11547 11055 8621
24325 6267 7246
2431 21457 2302
5133 26101 4010
33794 30804 1942
2625 9336 449
20073 4928 8255
1433 315 4881
10112 19736 4994
28068 34392 5412
22420 22697 858
393 12589 4785
30688 30619 5372
21145 12028 5266
24593 8734 4400
17116 4539 5126
26374 1638 6152
15544 17684 42
23201 30549 6003
21676 29546 6315
32739 1283 3585
34661 14977 1418
264 22852 17
8076 18096 1594
27881 23952 7713
2362 9094 1606
30266 6769 7182
5799 9881 5262
1176 13484 1813
12755 12176 4203
24097 3534 5026
32775 33902 2036
17407 27118 1415
29516 28614 9828
10296 15862 8651
9973 14100 7977
4012 6933 881
31587 11573 9887
29488 3418 156
27337 18716 1047
13209 12467 2339
6709 10357 5867
31452 4924 5844
7159 1294 6346
18178 10202 9689
16039 20070 6916
24555 17822 2279
6117 12822 9146
17605 14855 5933
13619 21729 3518
4108 31017 1808
17752 34787 9097
5544 4884 9783
542 29291 3185
34354 34059 2610
26479 21828 1331
13668 32877 6059
29474 33097 9167
18262 9943 9986
1000 15097 6341
7216 7468 136
6224 10217 6004
21970 22778 8219
16297 25143 4269
9770 28314 7513
3036 7872 1651
25712 31328 6755
31300 2943 2585
8974 23733 3520
4685 9477 5232
9507 30266 4182
33618 28535 6291
33269 26893 8987
26091 34978 8530
23798 10451 1202
21392 16159 3313
12886 8205 7011
17598 18448 6332
19444 4086 2757
22430 11524 7143
32239 16121 6784
1988 2821 5463
24679 10734 8027
1659 33744 2618
13380 2375 369
24596 8541 8143
17307 33633 3682
21440 21126 8116
30977 9763 4744
7475 6385 8504
8662 7678 6255
8953 2531 7288
11332 33985 9224
14576 20640 983
1929 26659 3049
8076 20746 727
20737 20330 8504
22751 30451 957
8235 10404 9081
26156 29025 7872
21002 27468 2306
18374 22148 415
19989 29231 8804
26996 21655 6491
9384 8182 6360
23670 14969 56
21229 33566 5175
6029 7508 3448
10937 21643 9550
33777 34983 786
19986 31751 6644
4821 7963 5047
23323 25528 4184
33975 12451 6276
3518 28950 7853
33946 4792 903
18551 23243 165
23423 19450 6609
33487 16327 9437
22601 32099 22
23145 593 9399
32615 478 6360
15018 4964 4639
16892 13374 396
8775 19718 5327
5413 31517 718
28780 594 5662
33728 14238 1672
12573 12166 7550
32664 13538 9697
34098 13823 8637
8635 31508 2514
5379 7453 4462
16444 33549 3302
33018 6290 6496
28697 29606 7970
4841 24277 9182
10016 24821 9866
19765 29988 3488
16413 6438 7286
34579 5200 4898
7547 9735 77
7420 19959 9268
34131 1135 8872
31371 9317 2023
24303 26426 8138
18763 9119 8821
2871 30158 6584
3786 32532 7208
678 34447 9742
26467 684 9871
20817 18573 3114
3000 13796 5918
21059 17763 7716
29398 19939 4273
23822 2994 5366
33065 7869 8352
16159 14683 8290
31941 24164 226
11379 28245 50
25579 3390 4948
14683 1394 4483
31455 25921 1070
22691 2230 1923
444 30226 3572
19314 27912 8851
26702 25504 1040
25619 11612 7309
17897 4010 7469
30001 10685 2966
16116 15176 992
3356 11951 1045
31151 25174 4716
2924 30201 6954
33197 1363 3589
22062 18525 2029
26235 17313 1804
33759 27034 8450
25209 6479 110
10152 30268 7966
938 20675 2348
11775 31320 3990
29967 33638 7093
6552 16466 8601
24429 2633 6171
8343 15014 3831
2988 33258 1987
6218 9549 2465
31143 15436 7170
33936 3574 7932
16241 11291 7942
14977 13727 3684
2156 3420 5134
34300 2342 6999
2893 33854 2968
346 13817 3765
22692 11981 5502
10675 22468 7197
23997 25772 3504
26967 160 1083
25980 14468 3042
14466 24830 8574
31771 15140 2658
3677 12876 2488
24128 629 63
26715 34649 2851
17034 15631 4780
14947 977 8670
9306 1114 647
24759 22681 5003
15704 21812 9911
25527 24738 3663
13690 8718 9222
19046 12978 1687
3969 16113 7740
3661 929 1074
7711 20496 8597
7188 5127 3742
16829 8056 3635
3837 33335 7314
19078 7667 5542
15765 9735 2067
19496 383 3718
22777 6099 5434
23328 30430 3245
30134 28540 3821
5469 2608 6884
34113 20727 5835
11369 9231 1886
34203 8186 2775
19413 8564 9974
108 8945 2876
2379 4351 5477
17452 26225 3447
21775 17481 6940
22238 3378 4855
33343 31942 571
11975 25392 3745
16993 32920 3373
18453 27639 8044
31053 8380 5819
28756 24481 1098
4167 28230 2437
2720 14103 6100
1578 2237 4248
22521 28529 2965
6125 8025 5291
14854 17570 6282
1546 29396 9274
31339 6153 4100
21038 26719 4870
34498 34997 6623
1316 5178 2356
32344 34535 1154
2938 2220 1632
23131 1776 5611
29450 18762 3547
21012 18804 8003
15226 24598 8733
21596 19954 5176
24735 17539 6382
33570 22546 3067
25494 3643 9390
4344 2121 8624
14895 19154 5033
30619 1097 4086
20684 23248 7838
2287 21814 9300
2125 17346 2001
31455 22505 3016
12844 9813 5838
25037 28859 2607
14096 11776 4865
16792 1454 2697
19307 14355 1275
4233 10723 1460
4304 20553 1243
12450 22362 2841
17944 12222 1855
18931 2280 658
25748 30000 4361
15596 1782 1731
243 2434 9516
6779 9289 9581
4416 9069 4504
9719 5433 2120
4937 23184 7688
20911 32770 7116
14855 1088 6015
20207 14019 796
12540 12175 1356
7448 32550 2065
33856 14431 4965
29327 15709 6398
20520 570 3114
20732 2969 7293
22858 4773 2969
12432 4989 7568
22692 2141 3304
1232 5998 2348
34061 20457 2052
6789 21696 2028
5553 3340 7432
10879 7766 2401
22604 23709 3669
7773 18304 8382
29282 20149 9969
22979 205 8628
20028 10284 8378
19837 23789 6477
5370 729 9478
34629 8408 864
7673 18206 2442
9220 26633 5048
22530 33449 8674
21303 22800 512
7288 15365 2321
19714 28541 9958
19037 6794 8853
6723 30619 3224
31528 8289 9138
19396 9277 8463
8064 19773 1468
521 33869 7326
11774 11974 5986
6675 19420 5833
18105 22244 2945
21012 15852 916
34573 1936 9574
31438 15368 5084
28818 28682 3282
13305 73 9669
33722 26001 1322
21618 24652 5658
32850 22732 7934
21052 2073 6636
26090 30141 7278
30695 3686 1580
9408 32978 8422
15003 34107 3613
15144 17699 2429
10528 2909 7650
33660 19955 8038
3723 24161 9647
29540 31867 5820
7725 25796 4153
14154 13951 8755
14385 14454 9851
16963 5372 801
18993 10921 8829
27736 20060 3175
8582 22701 7270
8078 14225 5109
21611 7185 5225
7016 19582 5552
10499 854 152
23724 32909 6973
28563 33814 4524
11515 1535 9454
5747 13350 9224
9845 29633 3681
17857 8476 5755
10437 4551 6097
22788 26341 1473
26220 923 2835
10138 8395 8233
6736 1585 6469
7392 22408 3321
32308 32116 1165
14660 7720 2696
29560 17509 7443
12965 18097 4244
18227 26605 47
24961 3667 5793
20733 48 2723
9486 32877 8574
33665 15670 3085
17265 18249 9934
338 17139 5161
3524 33653 6179
24484 24164 6731
25424 33307 9502
9913 6707 5363
5561 18994 7756
8550 32425 3127
21374 30453 4181
33628 28374 3934
15792 30515 1035
4284 2000 4301
23454 20747 3955
9433 24187 5327
9526 19743 6757
5262 4399 172
15900 31066 4852
28482 31201 839
1270 10585 9895
2433 228 7930
28363 29122 9160
15883 15668 5254
28293 12154 3202
8350 19996 8455
22748 1679 8372
1430 5716 8287
551 15135 8783
3606 4489 9601
16728 33461 4011
34762 7120 6689
24019 16227 1026
29945 25665 3055
4316 25734 4218
15406 17710 9267
27796 24274 6658
15044 27384 9069
12585 22207 9737
24441 6979 2075
6287 20407 5288
11649 19448 3878
34368 11627 4139
19909 12483 1251
17668 12128 3509
2098 29698 5765
20097 10410 175
29643 10357 3701
3509 31464 5589
20737 23311 955
9056 32847 8626
18695 14780 1479
6023 9856 3343
24239 2914 5597
441 20415 2895
20716 29958 8113
22728 23920 1347
13769 22998 5264
9217 30818 6824
2140 14544 1053
27281 19762 3870
32260 17789 1276
22720 3144 1490
21764 29788 4286
22526 13984 3670
4272 22925 3660
33070 30729 3548
19905 6724 8267
13765 28052 60
31412 9869 8626
11418 25385 3636
26518 11815 3500
7215 15729 7878
19763 2082 1644
3600 34371 6843
2882 5688 1494
21912 6556 536
4834 21177 5730
31084 18985 4720
22537 3178 301
16034 29134 117
11286 13010 629
32388 33695 9196
21318 24896 9393
1548 755 2728
33708 31093 1917
32152 8267 3288
20301 31154 52
13666 9440 7707
3725 19272 778
4459 22204 1925
24535 22579 682
23624 11994 36
8329 537 5350
11724 20487 209
33611 24774 1595
33543 1768 6835
32247 19746 5487
8484 22532 3445
25140 24531 7106
28268 9270 373
12901 33939 2780
31459 23823 3610
33460 20699 7775
24742 5871 5031
3844 33421 3269
31174 15093 7836
8647 16814 5623
34972 17465 6572
27305 25171 6826
32347 19348 3888
8487 26023 2263
30588 6082 4265
3942 33172 8746
21891 25628 7405
7062 32239 5006
32403 23093 8410
24550 16299 5482
11211 22148 6444
13895 392 7564
1425 12960 210
24056 22390 324
20060 14475 221
10188 5825 3063
11241 2630 594
12900 24287 9613
3796 2687 9311
31817 8135 6597
4636 28592 5825
13020 28551 2251
33660 27206 968
17598 11192 8963
30357 9963 7589
6131 34818 9649
6030 19115 1974
14675 4429 6161
29956 23971 9861
21463 9966 9573
12162 23510 5544
30275 22499 8896
30783 963 9598
7937 29274 5288
30922 11429 6698
20033 6762 7935
23411 12028 9102
26020 21810 9954
22035 24317 8015
30094 25180 9761
28970 4452 6530
2721 6907 8188
21195 5549 9925
15484 14157 2473
29206 8874 6297
1157 4461 5177
427 6209 3775
28945 3756 3027
8998 4611 5487
21353 21816 5190
7682 15067 3414
31230 29210 7340
15264 18131 3542
29780 33863 7077
7237 18529 7326
26317 15120 4327
28153 3258 2729
16577 28900 96
12509 28121 5765
33512 356 2792
6373 13984 5814
5397 34423 6380
14070 34936 6905
12336 23671 5523
25617 17408 4820
17819 7172 3836
28291 31748 7474
17659 1091 2920
7202 14211 5400
2142 16478 7251
5724 12983 1445
34631 14090 3707
26973 25417 6834
22282 24334 4035
34885 12621 9243
28771 12604 5765
25908 14466 5635
4409 29379 2645
26510 26532 1478
30500 11495 9296
14867 21854 3559
3722 16154 4517
13409 5799 9963
24150 1703 3144
24215 34060 2813
21926 18124 1784
14622 96 7342
7140 26368 7670
1967 9241 1637
14205 7052 7830
23968 13278 3469
30082 30586 9420
6965 21387 1623
9673 32658 9997
21420 15381 4533
27895 11559 1887
2042 7925 9495
19446 13101 5670
4723 28811 5917
26259 6110 4695
30430 25248 9231
9431 25436 2721
28174 698 7041
6525 15908 4750
25062 7711 3194
19104 15527 9244
4940 31424 5623
6210 1664 4939
15122 16 2562
29054 15107 3541
15457 18956 695
15490 32591 5298
10546 22500 8723
1623 30696 2664
5069 21048 6500
18415 19878 4794
10218 20219 1287
25957 613 4811
9081 488 3761
29866 15382 5395
3387 23240 4650
32545 4768 7914
21181 10659 9471
13292 10062 766
32772 34991 6805
7993 26853 1598
20833 12344 6825
28873 23271 6388
33202 33947 2730
30742 34452 8751
32091 18864 4729
16306 10287 6382
12048 21376 180
24657 6028 766
14249 6283 1040
10387 14525 8803
13411 11400 3911
23137 20646 2513
23998 10447 3101
17853 34902 9368
1505 1477 6563
19353 8547 4289
15113 18188 6983
26069 30060 5885
29747 34476 3662
2190 33721 9477
4370 8158 9273
13199 7443 1997
6879 13816 3591
18506 13871 9847
4015 5433 2938
28343 33946 4553
6994 16618 4004
14295 26847 3309
25669 7414 3003
20001 8657 238
13206 30698 3081
34170 29380 3625
34326 27326 3511
6584 11479 9045
5816 16331 7280
7735 11607 2276
5499 34418 3651
10306 30942 1529
34394 32453 1377
17627 7035 5560
129 31179 7537
17363 1490 3835
15354 25714 9449
7552 17114 7766
24929 33634 2270
22245 20146 8629
25771 22732 5512
12787 33252 6632
8127 14916 8303
2669 33385 6932
5870 24565 8122
31037 17160 9183
361 6117 7695
6333 21003 6052
9767 8764 5220
5476 23079 2077
7366 27556 8747
2625 12418 3975
20264 9216 2070
20524 26673 1440
3090 5101 7369
30090 15250 8851
4568 13491 9075
10326 12969 1520
11561 19021 4232
7070 6878 6282
5928 4744 5670
24681 20580 3127
16143 27737 6522
15891 7554 8039
34034 6846 4363
1479 28869 5808
18417 28972 1230
10616 16633 8878
17969 33037 3533
18523 5049 3755
26895 17175 1861
19910 22127 275
18056 2417 4602
10053 25053 7139
33692 20878 5641
13915 29408 7896
22483 18650 8094
21270 12509 3473
18622 21075 7485
5136 2088 8824
15956 28041 29
34681 12391 5581
33914 15415 3330
2289 34247 932
9283 11705 1111
6915 8491 7027
1351 13426 1462
14366 7036 7901
11007 10582 9612
16646 27455 7080
21140 11211 4939
5513 23006 7550
6622 30924 320
7290 22702 4292
22153 26390 716
24417 7272 4788
26034 12872 4918
34847 16127 4165
11555 33792 4749
17387 25418 5851
32667 33301 7989
16527 11812 2141
27932 25702 823
25096 15577 3202
14457 27946 9435
24399 30116 5069
26915 30107 9886
13476 22473 6196
29831 19949 7953
31908 30674 5246
11637 1432 6492
8511 17789 1072
4063 28402 5405
7263 30787 7281
11641 18415 9935
5418 17695 1006
11028 12466 2301
5317 2829 7420
4703 7390 9355
4175 19216 6461
24020 5108 27
11259 14639 2337
19977 335 2436
13646 23203 8628
6610 3323 2822
23560 27201 9836
23755 11928 6980
29212 6146 2388
29580 7650 7477
25606 24511 3618
984 3760 619
34493 29998 3017
11902 10960 6549
5208 18965 2009
1046 25042 8839
27891 10389 5602
33219 31503 2870
27082 33196 842
22120 3657 4640
28939 30419 4633
24114 16952 6221
32777 25841 7069
14985 5175 1162
3233 7042 6878
14276 6978 1706
18150 12015 6532
26744 18539 8564
20405 26980 4191
12048 19223 8141
31545 17165 8444
22996 28069 9762
3599 32602 1426
5693 21652 3052
34499 22824 9571
27185 33645 7701
32129 15190 6963
27162 22142 3532
28787 8352 2457
676 16935 2573
34904 34067 713
25905 25549 4106
21880 7113 5124
28230 10090 6705
18986 14494 2834
32556 30215 3116
19424 13499 5414
1412 13484 755
19602 20482 6482
7958 2152 1592
30277 29862 809
11229 3079 5436
21629 5514 4890
13972 7745 3699
1482 32325 7855
6126 5368 3353
12117 11301 8483
21495 7369 8908
5290 14461 4952
25366 10725 5598
22160 5221 3568
30135 14997 8270
16283 34986 8363
28153 16153 6885
21996 18483 2532
3952 20665 7565
23296 32908 1248
25179 31986 7137
21515 19532 9438
34972 4431 7007
9054 11430 7816
21855 29951 7800
24786 10711 6908
34153 14068 1078
18995 24512 3576
8308 15641 189
19931 10681 7417
24204 14249 2128
1618 16441 2115
14794 12626 7547
32021 7638 8358
6199 21108 6497
5565 15306 1705
6204 12088 4260
30638 11093 7880
26791 12807 3533
36 29224 5009
18490 34814 9379
26435 504 6174
31502 8082 3651
29832 33078 4757
7288 20584 3317
18741 3577 6510
31535 20834 8889
13036 14100 9245
20544 15713 1106
8713 23984 7280
6907 15974 3612
6912 12252 1117
26241 11431 232
23534 16843 5792
20095 25152 2530
8007 16723 7856
20805 9462 8747
19406 4880 1783
26175 25586 5290
24141 25571 4463
4644 20390 4046
8133 26225 3895
16250 24487 5129
16614 1015 5333
25373 29152 325
27162 9795 941
21546 24811 1142
18426 18331 2728
32302 3685 1287
13019 15046 620
5485 19200 353
24706 6135 7645
23182 18025 9089
4309 2967 4459
16670 9612 3348
14505 19739 5072
22512 31319 2430
3392 22140 5458
27287 20821 7271
11949 26112 3787
29386 29683 2511
14677 8507 9145
32550 19396 7373
14501 19227 3621
33622 25328 8037
22725 24210 8997
28938 14516 2534
14198 17747 447
1438 4582 6782
9236 16933 1824
27930 17601 3727
19397 16601 9432
20836 30825 687
19770 26059 4332
12431 31352 3999
20509 1208 3802
8619 31931 8141
15879 7435 2781
20018 3185 3612
6668 23669 1977
12322 15959 7736
22567 1922 4923
1964 2985 5999
15410 16255 969
4313 4485 4469
10864 19078 1975
15744 9953 572
34027 9438 8643
9663 14226 4847
34190 853 4947
9701 15467 3670
29049 16514 6774
4822 24309 7387
12514 30378 9144
33811 12415 6760
7782 17476 4722
9928 8558 5390
24773 15438 4589
1371 18664 7376
1972 15545 3628
27722 20562 103
5808 15333 3755
20171 34183 4179
5791 28635 3469
3419 4000 1043
25835 20502 8813
13530 24685 8744
15711 18264 7374
9048 19459 3737
2438 24457 5787
21812 31988 1111
28847 3027 6376
4715 1133 9046
13396 9177 1942
2755 7385 8451
29277 28369 2401
10032 27101 6437
17285 148 434
19593 9510 4431
26890 7880 1056
27147 28750 9710
19213 24040 8753
8799 26327 7487
17962 12484 7254
10958 24688 281
12755 25916 3955
18860 8094 6715
26013 15327 3494
13787 33431 5614
16345 1005 136
28409 25403 7866
20046 11045 8809
23797 32460 4415
34093 22660 8713
29011 1650 5984
11924 8033 5211
18946 9234 2298
27955 22184 7213
8933 23980 389
27987 18735 9000
11735 24371 9230
24906 13982 3358
23566 10019 1350
7876 16408 495
27563 10634 6479
8043 34008 5716
22166 15056 8376
10862 2360 7416
22759 23588 5295
20439 28425 9124
11803 29409 5704
13465 937 6042
25305 2095 6704
18984 27817 2793
8934 12134 3772
15321 5810 9692
18145 7975 4039
4642 14162 7081
27092 31531 7017
31713 28507 6635
361 34017 8778
2667 34485 9402
18144 11374 5126
27923 24375 8134
8667 6578 4992
4466 20519 7863
3316 32656 8980
24167 6177 6443
25107 33871 1129
4707 24049 6209
20138 34046 9613
12428 3386 4769
21868 6124 1296
25091 16867 2295
22457 5485 3709
2543 20424 6137
25649 32183 5451
19953 27959 3376
16545 30642 5650
24201 17205 4045
27651 15808 1446
25108 31188 5602
316 2160 9683
31775 1257 2874
33993 32631 3961
1713 7405 4425
10844 29619 1275
4502 7811 5477
19168 13608 6763
21774 10320 5315
32326 33322 6219
13599 27564 898
33696 10308 3817
26631 19194 2161
21557 3226 7725
